model_type,curve,x_value,y_value
hist_gradient_boosting,PR,0.9784172661870504,0.576271186440678
hist_gradient_boosting,PR,0.9784172661870504,0.5787234042553191
hist_gradient_boosting,PR,0.9784172661870504,0.5811965811965812
hist_gradient_boosting,PR,0.9784172661870504,0.5836909871244635
hist_gradient_boosting,PR,0.9784172661870504,0.5862068965517241
hist_gradient_boosting,PR,0.9784172661870504,0.5887445887445888
hist_gradient_boosting,PR,0.9712230215827338,0.5869565217391305
hist_gradient_boosting,PR,0.9712230215827338,0.5895196506550219
hist_gradient_boosting,PR,0.9712230215827338,0.5921052631578947
hist_gradient_boosting,PR,0.9712230215827338,0.5947136563876652
hist_gradient_boosting,PR,0.9712230215827338,0.5973451327433629
hist_gradient_boosting,PR,0.9712230215827338,0.6
hist_gradient_boosting,PR,0.9640287769784173,0.5982142857142857
hist_gradient_boosting,PR,0.9640287769784173,0.600896860986547
hist_gradient_boosting,PR,0.9640287769784173,0.6036036036036037
hist_gradient_boosting,PR,0.9640287769784173,0.6063348416289592
hist_gradient_boosting,PR,0.9640287769784173,0.6090909090909091
hist_gradient_boosting,PR,0.9640287769784173,0.6118721461187214
hist_gradient_boosting,PR,0.9568345323741008,0.6100917431192661
hist_gradient_boosting,PR,0.9568345323741008,0.6129032258064516
hist_gradient_boosting,PR,0.9568345323741008,0.6157407407407407
hist_gradient_boosting,PR,0.9568345323741008,0.6186046511627907
hist_gradient_boosting,PR,0.9568345323741008,0.6214953271028038
hist_gradient_boosting,PR,0.9568345323741008,0.6244131455399061
hist_gradient_boosting,PR,0.9496402877697842,0.6226415094339622
hist_gradient_boosting,PR,0.9496402877697842,0.6255924170616114
hist_gradient_boosting,PR,0.9496402877697842,0.6285714285714286
hist_gradient_boosting,PR,0.9424460431654677,0.6267942583732058
hist_gradient_boosting,PR,0.9424460431654677,0.6298076923076923
hist_gradient_boosting,PR,0.9424460431654677,0.6328502415458938
hist_gradient_boosting,PR,0.9424460431654677,0.6359223300970874
hist_gradient_boosting,PR,0.9424460431654677,0.6390243902439025
hist_gradient_boosting,PR,0.9424460431654677,0.6421568627450981
hist_gradient_boosting,PR,0.9424460431654677,0.645320197044335
hist_gradient_boosting,PR,0.935251798561151,0.6435643564356436
hist_gradient_boosting,PR,0.9280575539568345,0.6417910447761194
hist_gradient_boosting,PR,0.920863309352518,0.64
hist_gradient_boosting,PR,0.920863309352518,0.6432160804020101
hist_gradient_boosting,PR,0.920863309352518,0.6464646464646465
hist_gradient_boosting,PR,0.920863309352518,0.649746192893401
hist_gradient_boosting,PR,0.920863309352518,0.6530612244897959
hist_gradient_boosting,PR,0.920863309352518,0.6564102564102564
hist_gradient_boosting,PR,0.920863309352518,0.6597938144329897
hist_gradient_boosting,PR,0.920863309352518,0.6632124352331606
hist_gradient_boosting,PR,0.920863309352518,0.6666666666666666
hist_gradient_boosting,PR,0.920863309352518,0.6701570680628273
hist_gradient_boosting,PR,0.9136690647482014,0.6684210526315789
hist_gradient_boosting,PR,0.9064748201438849,0.6666666666666666
hist_gradient_boosting,PR,0.8992805755395683,0.6648936170212766
hist_gradient_boosting,PR,0.8992805755395683,0.6684491978609626
hist_gradient_boosting,PR,0.8992805755395683,0.6720430107526881
hist_gradient_boosting,PR,0.8992805755395683,0.6756756756756757
hist_gradient_boosting,PR,0.8920863309352518,0.6739130434782609
hist_gradient_boosting,PR,0.8920863309352518,0.6775956284153005
hist_gradient_boosting,PR,0.8920863309352518,0.6813186813186813
hist_gradient_boosting,PR,0.8920863309352518,0.6850828729281768
hist_gradient_boosting,PR,0.8920863309352518,0.6888888888888889
hist_gradient_boosting,PR,0.8848920863309353,0.6871508379888268
hist_gradient_boosting,PR,0.8848920863309353,0.6910112359550562
hist_gradient_boosting,PR,0.8848920863309353,0.6949152542372882
hist_gradient_boosting,PR,0.8848920863309353,0.6988636363636364
hist_gradient_boosting,PR,0.8776978417266187,0.6971428571428572
hist_gradient_boosting,PR,0.8776978417266187,0.7011494252873564
hist_gradient_boosting,PR,0.8776978417266187,0.7052023121387283
hist_gradient_boosting,PR,0.8705035971223022,0.7034883720930233
hist_gradient_boosting,PR,0.8633093525179856,0.7017543859649122
hist_gradient_boosting,PR,0.8633093525179856,0.7058823529411765
hist_gradient_boosting,PR,0.8633093525179856,0.7100591715976331
hist_gradient_boosting,PR,0.8633093525179856,0.7142857142857143
hist_gradient_boosting,PR,0.8633093525179856,0.718562874251497
